id,account,content,author_name,author_handle,timestamp,tweet_date,tweet_time,day_of_week,hour_of_day,likes,retweets,replies,views,bookmarks,quotes,external_link,media_urls,downloaded_media,is_thread,is_quote_tweet,quoted_content,ai_score,levelsio_ai_flags,collected_at
HumansNoContext_1749596077154_3,HumansNoContext,asking customers for 100% tip is insane,NO CONTEXT HUMANS,HumansNoContext,2025-06-07T21:09:08.000Z,2025-06-07,21:09:08,Saturday,21,3075,136,246,398730,0,0,https://x.com/HumansNoContext/status/1931458428041670985,"[""https://pbs.twimg.com/media/Gs3rM_DXUAAOBQk?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:37.253640
AMAZlNGNATURE_1749596077281_2,AMAZlNGNATURE,What is this shark doing?,Nature is Amazing,AMAZlNGNATURE,2025-06-06T14:47:38.000Z,2025-06-06,14:47:38,Friday,14,14418,933,1419,1906527,0,0,https://x.com/AMAZlNGNATURE/status/1931000031961587972,[],[],1,0,,0.0,[],2025-06-10T18:54:37.373987
AMAZlNGNATURE_1749596077414_2,AMAZlNGNATURE,More on what is happening to the shark here:,Nature is Amazing,AMAZlNGNATURE,2025-06-06T19:05:40.000Z,2025-06-06,19:05:40,Friday,19,207,13,18,179399,0,0,https://x.com/AMAZlNGNATURE/status/1931064969891844396,[],[],1,0,,0.0,[],2025-06-10T18:54:37.497975
AMAZlNGNATURE_1749596077538_2,AMAZlNGNATURE,"Dog hardware, cat software.",Nature is Amazing,AMAZlNGNATURE,2025-06-06T18:31:58.000Z,2025-06-06,18:31:58,Friday,18,4385,407,109,273089,0,0,https://x.com/AMAZlNGNATURE/status/1931056487914254641,"[""https://pbs.twimg.com/ext_tw_video_thumb/1931056421958803456/pu/img/u0_mjmQX6F6kUCY9.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:37.631370
AMAZlNGNATURE_1749596077708_2,AMAZlNGNATURE,What are they talking about?,Nature is Amazing,AMAZlNGNATURE,2025-06-06T17:10:42.000Z,2025-06-06,17:10:42,Friday,17,80353,12987,1828,2628784,0,0,https://x.com/AMAZlNGNATURE/status/1931036034067837093,[],[],1,0,,0.0,[],2025-06-10T18:54:37.821751
NoContextHumans_1749596077766_4,NoContextHumans,This is crazy,Out of Context Human Race,NoContextHumans,2025-06-09T10:15:00.000Z,2025-06-09,10:15:00,Monday,10,701,39,92,128469,0,0,https://x.com/NoContextHumans/status/1932018584429248933,"[""https://pbs.twimg.com/amplify_video_thumb/1931158506872184832/img/w8xLv11tKsNv9Npg.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:37.868790
AMAZlNGNATURE_1749596077867_2,AMAZlNGNATURE,OMG THE ONE THAT GOT THREE ,Nature is Amazing,AMAZlNGNATURE,2025-06-06T15:54:08.000Z,2025-06-06,15:54:08,Friday,15,37914,3191,737,3729333,0,0,https://x.com/AMAZlNGNATURE/status/1931016766315995165,"[""https://pbs.twimg.com/ext_tw_video_thumb/1931016719121702912/pu/img/DQkRSO7Io3GzNz0Y.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:37.965811
NoContextHumans_1749596077945_4,NoContextHumans,Not today bruh,Out of Context Human Race,NoContextHumans,2025-06-09T08:36:07.000Z,2025-06-09,08:36:07,Monday,08,172,9,29,136940,0,0,https://x.com/NoContextHumans/status/1931993701166744005,"[""https://pbs.twimg.com/ext_tw_video_thumb/1912044408590962689/pu/img/IA9lcsVALCJrhZKi.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.049207
AMAZlNGNATURE_1749596078015_2,AMAZlNGNATURE,The tripod fish is a deep-sea creature that stands on the ocean floor using three long fins,Nature is Amazing,AMAZlNGNATURE,2025-06-06T13:51:04.000Z,2025-06-06,13:51:04,Friday,13,12164,1608,305,606263,0,0,https://x.com/AMAZlNGNATURE/status/1930985796061782396,[],[],1,0,,0.0,[],2025-06-10T18:54:38.114939
NoContextHumans_1749596078096_4,NoContextHumans,A pilot’s view in the cockpit at night,Out of Context Human Race,NoContextHumans,2025-06-09T08:00:03.000Z,2025-06-09,08:00:03,Monday,08,551,42,65,64748,0,0,https://x.com/NoContextHumans/status/1931984621744406574,"[""https://pbs.twimg.com/ext_tw_video_thumb/1764681118832300032/pu/img/0EQMwTDBFL4VI4Xz.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.192789
AMAZlNGNATURE_1749596078157_2,AMAZlNGNATURE,Firefighter called for rescue has no idea how the lady dog got up the tree,Nature is Amazing,AMAZlNGNATURE,2025-06-06T10:41:20.000Z,2025-06-06,10:41:20,Friday,10,2983,287,125,278641,0,0,https://x.com/AMAZlNGNATURE/status/1930938046884532535,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930938019302739968/pu/img/zUn9aqfP6z3443Q9.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.256475
NoContextHumans_1749596078237_4,NoContextHumans,Fat mf,Out of Context Human Race,NoContextHumans,2025-06-09T07:20:41.000Z,2025-06-09,07:20:41,Monday,07,351,9,61,165196,0,0,https://x.com/NoContextHumans/status/1931974715779768612,[],[],1,0,,0.0,[],2025-06-10T18:54:38.331754
AMAZlNGNATURE_1749596078301_2,AMAZlNGNATURE,Sorting the sheeps,Nature is Amazing,AMAZlNGNATURE,2025-06-06T10:05:06.000Z,2025-06-06,10:05:06,Friday,10,15152,1158,265,1442389,0,0,https://x.com/AMAZlNGNATURE/status/1930928928668934231,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930928850327793665/pu/img/jf1VvbyAdx6C_bPc.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.402917
NoContextHumans_1749596078377_4,NoContextHumans,No way,Out of Context Human Race,NoContextHumans,2025-06-09T07:15:00.000Z,2025-06-09,07:15:00,Monday,07,2105,157,140,518604,0,0,https://x.com/NoContextHumans/status/1931973285992120483,"[""https://pbs.twimg.com/amplify_video_thumb/1930904084220891136/img/zWoB7MmGmCjAYkzy.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.561831
AMAZlNGNATURE_1749596078536_2,AMAZlNGNATURE,An Elephant Helps a Gazelle Avoid Drowning,Nature is Amazing,AMAZlNGNATURE,2025-06-06T08:12:11.000Z,2025-06-06,08:12:11,Friday,08,75349,9812,860,2088058,0,0,https://x.com/AMAZlNGNATURE/status/1930900512733302871,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930900484245602304/pu/img/PKFOLPzYe6pvdgaB.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.634405
NoContextHumans_1749596078605_4,NoContextHumans,Why though…?,Out of Context Human Race,NoContextHumans,2025-06-09T06:30:00.000Z,2025-06-09,06:30:00,Monday,06,5562,361,902,4409771,0,0,https://x.com/NoContextHumans/status/1931961962822566241,"[""https://pbs.twimg.com/amplify_video_thumb/1930660753977028608/img/2JHQ6hLv4P4Sou4e.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.705071
AMAZlNGNATURE_1749596078680_2,AMAZlNGNATURE,Why am I so mad at a horse right now,Nature is Amazing,AMAZlNGNATURE,2025-06-06T04:35:42.000Z,2025-06-06,04:35:42,Friday,04,39699,1772,451,5726956,0,0,https://x.com/AMAZlNGNATURE/status/1930846032725746154,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930845933777858561/pu/img/YMhLuyJztsSoh3ZK.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.779503
NoContextHumans_1749596078749_4,NoContextHumans,The most random tattoo you’ll ever see,Out of Context Human Race,NoContextHumans,2025-06-09T05:45:00.000Z,2025-06-09,05:45:00,Monday,05,2550,220,100,309629,0,0,https://x.com/NoContextHumans/status/1931950636503023902,"[""https://pbs.twimg.com/amplify_video_thumb/1911790195231326208/img/CXGgB-qvxXqIV8QD.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.845135
AMAZlNGNATURE_1749596078823_2,AMAZlNGNATURE,This is why I pay for the internet,Nature is Amazing,AMAZlNGNATURE,2025-06-06T03:57:06.000Z,2025-06-06,03:57:06,Friday,03,47470,8239,599,2013019,0,0,https://x.com/AMAZlNGNATURE/status/1930836318679965960,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930836288392900609/pu/img/RqvgMNJV3pWQPiiL.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.926619
NoContextHumans_1749596078892_4,NoContextHumans,The hardest job in the world ,Out of Context Human Race,NoContextHumans,2025-06-09T05:00:01.000Z,2025-06-09,05:00:01,Monday,05,1349,63,106,482747,0,0,https://x.com/NoContextHumans/status/1931939315795505333,"[""https://pbs.twimg.com/amplify_video_thumb/1931068302710734848/img/dchFBw6hAPZfe4JU.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:38.993109
kirawontmiss_1749596080126_1,kirawontmiss,I never knew Cybertrucks came in blue,kira,kirawontmiss,2025-06-06T00:32:45.000Z,2025-06-06,00:32:45,Friday,00,106023,6909,1681,8865431,0,0,https://x.com/kirawontmiss/status/1930784893128016280,[],[],1,0,,0.0,[],2025-06-10T18:54:40.215930
kirawontmiss_1749596080254_1,kirawontmiss,clicking translate on this tweet is like getting hit by an arrоw to the heart,kira,kirawontmiss,2025-06-06T00:12:31.000Z,2025-06-06,00:12:31,Friday,00,11052,473,106,482220,0,0,https://x.com/kirawontmiss/status/1930779799934365985,"[""https://pbs.twimg.com/media/DJnokZGUMAAlHMx?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:40.342189
kirawontmiss_1749596080383_1,kirawontmiss,GUYSSS WHAT IS THAT ????,kira,kirawontmiss,2025-06-05T23:15:52.000Z,2025-06-05,23:15:52,Thursday,23,18959,622,676,659962,0,0,https://x.com/kirawontmiss/status/1930765547030876632,"[""https://pbs.twimg.com/media/Gst1Bt8XkAAePiu?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:40.472961
kirawontmiss_1749596080512_1,kirawontmiss,Kanye West watching the beef,kira,kirawontmiss,2025-06-05T22:44:06.000Z,2025-06-05,22:44:06,Thursday,22,17179,1254,124,587743,0,0,https://x.com/kirawontmiss/status/1930757550472913346,"[""https://pbs.twimg.com/media/Gsttwk2WwAAX640?format=jpg&name=large"", ""https://pbs.twimg.com/media/GstHx7QWMAAfYVA?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:40.602240
kirawontmiss_1749596080643_1,kirawontmiss,"Sexyy Red says that if a man cheats on you, you should still take him back",kira,kirawontmiss,2025-06-05T22:16:32.000Z,2025-06-05,22:16:32,Thursday,22,610,38,134,107313,0,0,https://x.com/kirawontmiss/status/1930750613286977876,"[""https://pbs.twimg.com/amplify_video_thumb/1930371706499031040/img/S5XZmThSgXeywzKi.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:40.732446
kirawontmiss_1749596080805_1,kirawontmiss,"Another day, another existential crisis from AI.",kira,kirawontmiss,2025-06-05T21:46:16.000Z,2025-06-05,21:46:16,Thursday,21,415,26,55,93467,0,0,https://x.com/kirawontmiss/status/1930742998368747606,[],[],1,0,,0.0,[],2025-06-10T18:54:40.894120
kirawontmiss_1749596080932_1,kirawontmiss,sports betting for 10 year olds,kira,kirawontmiss,2025-06-05T21:17:25.000Z,2025-06-05,21:17:25,Thursday,21,1104,25,60,153042,0,0,https://x.com/kirawontmiss/status/1930735737080570083,"[""https://pbs.twimg.com/media/Gsob3M-XEAEaqAM?format=jpg&name=large"", ""https://pbs.twimg.com/media/Gsob3M2W4AAHFPQ?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:41.022427
kirawontmiss_1749596081064_1,kirawontmiss,Uncle seen enough,kira,kirawontmiss,2025-06-05T21:08:23.000Z,2025-06-05,21:08:23,Thursday,21,91230,5819,478,6220264,0,0,https://x.com/kirawontmiss/status/1930733464657006818,"[""https://pbs.twimg.com/amplify_video_thumb/1930733408210022400/img/yDPLRZOkaXGxP_ht.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:41.159940
kirawontmiss_1749596081201_1,kirawontmiss,Elon musk right now,kira,kirawontmiss,2025-06-05T20:50:41.000Z,2025-06-05,20:50:41,Thursday,20,153581,13409,752,5719987,0,0,https://x.com/kirawontmiss/status/1930729007894397064,"[""https://video.twimg.com/tweet_video/GstTzFQXsAAAZKy.mp4"", ""https://pbs.twimg.com/tweet_video_thumb/GstTzFQXsAAAZKy.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:41.403780
HumansNoContext_1749596082744_3,HumansNoContext,Dog checks on whether baby is asleep every night,NO CONTEXT HUMANS,HumansNoContext,2025-06-07T22:25:03.000Z,2025-06-07,22:25:03,Saturday,22,1512,66,34,109143,0,0,https://x.com/HumansNoContext/status/1931477533226144043,"[""https://pbs.twimg.com/amplify_video_thumb/1931477465974677504/img/r9dxUfojn0XIz-cg.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:42.878718
HumansNoContext_1749596082921_3,HumansNoContext,Profesional tennis player sleeping after training,NO CONTEXT HUMANS,HumansNoContext,2025-06-07T22:03:23.000Z,2025-06-07,22:03:23,Saturday,22,46388,3626,56,752935,0,0,https://x.com/HumansNoContext/status/1931472079498416449,"[""https://pbs.twimg.com/media/Gs33nlMXsAIxNUe?format=jpg&name=900x900""]",[],1,0,,0.0,[],2025-06-10T18:54:43.012672
HumansNoContext_1749596083070_3,HumansNoContext,asking customers for 100% tip is insane,NO CONTEXT HUMANS,HumansNoContext,2025-06-07T21:09:08.000Z,2025-06-07,21:09:08,Saturday,21,3075,136,246,398730,0,0,https://x.com/HumansNoContext/status/1931458428041670985,"[""https://pbs.twimg.com/media/Gs3rM_DXUAAOBQk?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:43.190305
HumansNoContext_1749596083259_3,HumansNoContext,What a performance ,NO CONTEXT HUMANS,HumansNoContext,2025-06-07T18:17:06.000Z,2025-06-07,18:17:06,Saturday,18,173115,13921,263,2112012,0,0,https://x.com/HumansNoContext/status/1931415135672742006,"[""https://pbs.twimg.com/amplify_video_thumb/1931415060322168832/img/YHv5OTDNkkhBv1Fr.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:43.349794
AMAZlNGNATURE_1749596083645_2,AMAZlNGNATURE,What are they talking about?,Nature is Amazing,AMAZlNGNATURE,2025-06-06T17:10:42.000Z,2025-06-06,17:10:42,Friday,17,80353,12987,1828,2628784,0,0,https://x.com/AMAZlNGNATURE/status/1931036034067837093,[],[],1,0,,0.0,[],2025-06-10T18:54:43.736348
AMAZlNGNATURE_1749596083782_2,AMAZlNGNATURE,OMG THE ONE THAT GOT THREE ,Nature is Amazing,AMAZlNGNATURE,2025-06-06T15:54:08.000Z,2025-06-06,15:54:08,Friday,15,37914,3191,737,3729333,0,0,https://x.com/AMAZlNGNATURE/status/1931016766315995165,"[""https://pbs.twimg.com/ext_tw_video_thumb/1931016719121702912/pu/img/DQkRSO7Io3GzNz0Y.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:43.927068
AMAZlNGNATURE_1749596083979_2,AMAZlNGNATURE,The tripod fish is a deep-sea creature that stands on the ocean floor using three long fins,Nature is Amazing,AMAZlNGNATURE,2025-06-06T13:51:04.000Z,2025-06-06,13:51:04,Friday,13,12164,1608,305,606263,0,0,https://x.com/AMAZlNGNATURE/status/1930985796061782396,[],[],1,0,,0.0,[],2025-06-10T18:54:44.082333
AMAZlNGNATURE_1749596084126_2,AMAZlNGNATURE,Firefighter called for rescue has no idea how the lady dog got up the tree,Nature is Amazing,AMAZlNGNATURE,2025-06-06T10:41:20.000Z,2025-06-06,10:41:20,Friday,10,2983,287,125,278641,0,0,https://x.com/AMAZlNGNATURE/status/1930938046884532535,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930938019302739968/pu/img/zUn9aqfP6z3443Q9.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.225935
AMAZlNGNATURE_1749596084270_2,AMAZlNGNATURE,Sorting the sheeps,Nature is Amazing,AMAZlNGNATURE,2025-06-06T10:05:06.000Z,2025-06-06,10:05:06,Friday,10,15152,1158,265,1442389,0,0,https://x.com/AMAZlNGNATURE/status/1930928928668934231,[],[],1,0,,0.0,[],2025-06-10T18:54:44.394548
NoContextHumans_1749596084432_4,NoContextHumans,Not today bruh,Out of Context Human Race,NoContextHumans,2025-06-09T08:36:07.000Z,2025-06-09,08:36:07,Monday,08,172,9,29,136940,0,0,https://x.com/NoContextHumans/status/1931993701166744005,"[""https://pbs.twimg.com/ext_tw_video_thumb/1912044408590962689/pu/img/IA9lcsVALCJrhZKi.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.582417
AMAZlNGNATURE_1749596084441_2,AMAZlNGNATURE,An Elephant Helps a Gazelle Avoid Drowning,Nature is Amazing,AMAZlNGNATURE,2025-06-06T08:12:11.000Z,2025-06-06,08:12:11,Friday,08,75349,9812,860,2088058,0,0,https://x.com/AMAZlNGNATURE/status/1930900512733302871,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930900484245602304/pu/img/PKFOLPzYe6pvdgaB.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.584681
NoContextHumans_1749596084632_4,NoContextHumans,A pilot’s view in the cockpit at night,Out of Context Human Race,NoContextHumans,2025-06-09T08:00:03.000Z,2025-06-09,08:00:03,Monday,08,551,42,65,64748,0,0,https://x.com/NoContextHumans/status/1931984621744406574,"[""https://pbs.twimg.com/ext_tw_video_thumb/1764681118832300032/pu/img/0EQMwTDBFL4VI4Xz.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.740709
AMAZlNGNATURE_1749596084633_2,AMAZlNGNATURE,Why am I so mad at a horse right now,Nature is Amazing,AMAZlNGNATURE,2025-06-06T04:35:42.000Z,2025-06-06,04:35:42,Friday,04,39699,1772,451,5726956,0,0,https://x.com/AMAZlNGNATURE/status/1930846032725746154,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930845933777858561/pu/img/YMhLuyJztsSoh3ZK.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.740903
NoContextHumans_1749596084788_4,NoContextHumans,Fat mf,Out of Context Human Race,NoContextHumans,2025-06-09T07:20:41.000Z,2025-06-09,07:20:41,Monday,07,351,9,61,165196,0,0,https://x.com/NoContextHumans/status/1931974715779768612,[],[],1,0,,0.0,[],2025-06-10T18:54:44.890396
AMAZlNGNATURE_1749596084788_2,AMAZlNGNATURE,This is why I pay for the internet,Nature is Amazing,AMAZlNGNATURE,2025-06-06T03:57:06.000Z,2025-06-06,03:57:06,Friday,03,47470,8239,599,2013019,0,0,https://x.com/AMAZlNGNATURE/status/1930836318679965960,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930836288392900609/pu/img/RqvgMNJV3pWQPiiL.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:44.893103
NoContextHumans_1749596084934_4,NoContextHumans,No way,Out of Context Human Race,NoContextHumans,2025-06-09T07:15:00.000Z,2025-06-09,07:15:00,Monday,07,2105,157,140,518604,0,0,https://x.com/NoContextHumans/status/1931973285992120483,"[""https://pbs.twimg.com/amplify_video_thumb/1930904084220891136/img/zWoB7MmGmCjAYkzy.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.037324
AMAZlNGNATURE_1749596084938_2,AMAZlNGNATURE,Never seen a pregnant horse and NOTHING could have prepared me,Nature is Amazing,AMAZlNGNATURE,2025-06-05T22:31:14.000Z,2025-06-05,22:31:14,Thursday,22,41932,3662,343,3135817,0,0,https://x.com/AMAZlNGNATURE/status/1930754312763826686,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930754293474156544/pu/img/QN1W8Pge9U2-mpV2.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.041658
NoContextHumans_1749596085090_4,NoContextHumans,Why though…?,Out of Context Human Race,NoContextHumans,2025-06-09T06:30:00.000Z,2025-06-09,06:30:00,Monday,06,5562,361,902,4409771,0,0,https://x.com/NoContextHumans/status/1931961962822566241,[],[],1,0,,0.0,[],2025-06-10T18:54:45.194931
AMAZlNGNATURE_1749596085090_2,AMAZlNGNATURE,Friendly cheetah wants pets from a wildlife photographer,Nature is Amazing,AMAZlNGNATURE,2025-06-05T21:55:21.000Z,2025-06-05,21:55:21,Thursday,21,15307,1277,137,411564,0,0,https://x.com/AMAZlNGNATURE/status/1930745284042060069,"[""https://pbs.twimg.com/ext_tw_video_thumb/1930745264412798976/pu/img/ub76gXPt2NM5qIZ5.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.199496
FearedBuck_1749596085192_0,FearedBuck,OMG: Elon Musk says President Trump is in the Epstein files and that’s why they haven’t been released.,FearBuck,FearedBuck,2025-06-05T19:14:31.000Z,2025-06-05,19:14:31,Thursday,19,14937,784,450,1168903,0,0,https://x.com/FearedBuck/status/1930704807901413655,"[""https://pbs.twimg.com/media/Gss9yfWXgAIpa8L?format=jpg&name=900x900"", ""https://pbs.twimg.com/media/Gss9yfbXsAAna2t?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:45.298632
NoContextHumans_1749596085245_4,NoContextHumans,The most random tattoo you’ll ever see,Out of Context Human Race,NoContextHumans,2025-06-09T05:45:00.000Z,2025-06-09,05:45:00,Monday,05,2550,220,100,309629,0,0,https://x.com/NoContextHumans/status/1931950636503023902,"[""https://pbs.twimg.com/amplify_video_thumb/1911790195231326208/img/CXGgB-qvxXqIV8QD.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.348687
FearedBuck_1749596085342_0,FearedBuck,"President Trump threatens to cut government contracts and subsidies vital to Elon Musk’s businesses as their beef escalates

“I took away his EV Mandate that forced everyone to buy Electric Cars that nobody else wanted”",FearBuck,FearedBuck,2025-06-05T18:51:35.000Z,2025-06-05,18:51:35,Thursday,18,1657,101,158,202607,0,0,https://x.com/FearedBuck/status/1930699037897814323,"[""https://pbs.twimg.com/media/Gss36QaWcAACv6h?format=jpg&name=900x900"", ""https://pbs.twimg.com/media/Gss4ipFXEAA-29k?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:45.437745
NoContextHumans_1749596085391_4,NoContextHumans,The hardest job in the world ,Out of Context Human Race,NoContextHumans,2025-06-09T05:00:01.000Z,2025-06-09,05:00:01,Monday,05,1349,63,106,482747,0,0,https://x.com/NoContextHumans/status/1931939315795505333,"[""https://pbs.twimg.com/amplify_video_thumb/1931068302710734848/img/dchFBw6hAPZfe4JU.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.496625
FearedBuck_1749596085494_0,FearedBuck,"Elon Musk’s baby mama Ashley St. Clair tells Donald Trump to hit her up if he needs breakup advice with Elon

“hey @/realDonaldTrump Imk if u need any breakup advice”",FearBuck,FearedBuck,2025-06-05T18:39:54.000Z,2025-06-05,18:39:54,Thursday,18,752,45,91,96554,0,0,https://x.com/FearedBuck/status/1930696093852926218,"[""https://pbs.twimg.com/media/Gss13OGWwAAaS-4?format=jpg&name=large"", ""https://pbs.twimg.com/media/Gss13ODWUAApUNB?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:45.611468
NoContextHumans_1749596085550_4,NoContextHumans,Looks nice though,Out of Context Human Race,NoContextHumans,2025-06-09T04:15:17.000Z,2025-06-09,04:15:17,Monday,04,139,5,25,120514,0,0,https://x.com/NoContextHumans/status/1931928057352208756,"[""https://pbs.twimg.com/amplify_video_thumb/1931803174735687680/img/Xo3LFCnKqiV-oc7m.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.658517
FearedBuck_1749596085661_0,FearedBuck,Jack Doherty seen holding his bodyguards’ hands while walking around after getting his chains snatched ,FearBuck,FearedBuck,2025-06-05T17:50:31.000Z,2025-06-05,17:50:31,Thursday,17,5894,256,324,1137750,0,0,https://x.com/FearedBuck/status/1930683667602723066,[],[],1,0,,0.0,[],2025-06-10T18:54:45.809577
NoContextHumans_1749596085738_4,NoContextHumans,TikToker sentenced to 3 years in prison for blocking tramway traffic just to record a TikTok video,Out of Context Human Race,NoContextHumans,2025-06-09T03:30:00.000Z,2025-06-09,03:30:00,Monday,03,13094,614,407,1222047,0,0,https://x.com/NoContextHumans/status/1931916663336624500,"[""https://pbs.twimg.com/ext_tw_video_thumb/1777692188786225152/pu/img/8614acDaaN6jaDlu.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.852513
FearedBuck_1749596085855_0,FearedBuck,Akademiks shocked after learning Halle Bailey told the court DDG can’t post their son Halo and neither can his family or friends ,FearBuck,FearedBuck,2025-06-05T17:43:04.000Z,2025-06-05,17:43:04,Thursday,17,2646,134,120,268106,0,0,https://x.com/FearedBuck/status/1930681791259496548,"[""https://pbs.twimg.com/amplify_video_thumb/1930670668749656065/img/M7yLreSXMSlKFDYq.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:45.957410
NoContextHumans_1749596085898_4,NoContextHumans,Ashley Tisdale and Vanessa Hudgens attempting to order McDonald's through the drive-thru while being bombarded by paparazzi in 2007,Out of Context Human Race,NoContextHumans,2025-06-09T02:45:00.000Z,2025-06-09,02:45:00,Monday,02,597,17,49,126020,0,0,https://x.com/NoContextHumans/status/1931905338154111106,"[""https://pbs.twimg.com/amplify_video_thumb/1927075826077511680/img/mYxoVZfF9A8BR0xK.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:46.000242
FearedBuck_1749596086003_0,FearedBuck,"Elon Musk says President Trump would have lost the election without him

“Such ingratitude”",FearBuck,FearedBuck,2025-06-05T17:23:09.000Z,2025-06-05,17:23:09,Thursday,17,6710,311,265,665193,0,0,https://x.com/FearedBuck/status/1930676781654106507,"[""https://pbs.twimg.com/media/GsskTKCXsAA4G46?format=jpg&name=900x900"", ""https://pbs.twimg.com/media/GsskTKAXAAAKb1w?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:46.109511
kirawontmiss_1749596086056_1,kirawontmiss,Kanye West watching the beef,kira,kirawontmiss,2025-06-05T22:44:06.000Z,2025-06-05,22:44:06,Thursday,22,17179,1254,124,587743,0,0,https://x.com/kirawontmiss/status/1930757550472913346,"[""https://pbs.twimg.com/media/Gsttwk2WwAAX640?format=jpg&name=large"", ""https://pbs.twimg.com/media/GstHx7QWMAAfYVA?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:46.153601
FearedBuck_1749596086151_0,FearedBuck,CookingwithKya was crying and had to end her stream due to the recent hate she’s been receiving online ,FearBuck,FearedBuck,2025-06-05T17:20:33.000Z,2025-06-05,17:20:33,Thursday,17,8483,526,653,2062816,0,0,https://x.com/FearedBuck/status/1930676125266489537,[],[],1,0,,0.0,[],2025-06-10T18:54:46.245131
kirawontmiss_1749596086195_1,kirawontmiss,"Sexyy Red says that if a man cheats on you, you should still take him back",kira,kirawontmiss,2025-06-05T22:16:32.000Z,2025-06-05,22:16:32,Thursday,22,610,38,134,107313,0,0,https://x.com/kirawontmiss/status/1930750613286977876,"[""https://pbs.twimg.com/amplify_video_thumb/1930371706499031040/img/S5XZmThSgXeywzKi.jpg""]",[],1,0,,0.0,[],2025-06-10T18:54:46.299313
FearedBuck_1749596086290_0,FearedBuck,"DDG’s attempt to get a temporary restraining order blocking Halle Bailey from taking their child to Italy was denied

The court found no imminent risk and ruled:
•Denied the request to restrict Halle from traveling with their child
•Halle retains temporary sole legal and",FearBuck,FearedBuck,2025-06-05T15:47:05.000Z,2025-06-05,15:47:05,Thursday,15,5319,346,370,917035,0,0,https://x.com/FearedBuck/status/1930652603408363646,"[""https://pbs.twimg.com/media/GssOTy7XUAAHNAx?format=jpg&name=large"", ""https://pbs.twimg.com/media/GssOTy1XMAAMqJK?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:54:46.397080
